id,text,Tweet_punct,word_list
1274117761220788226, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117761514573827, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117761967554560, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117762105978882," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117762764410885,People Wake Up! People keep dying in increasing numbers! When is this government going to start testing everyone? S… https://t.co/SVEDvTopu5,people wake up people keep dying in increasing numbers when is this government going to start testing everyone s,"['people', 'wake', 'up', 'people', 'keep', 'dying', 'in', 'increasing', 'numbers', 'when', 'is', 'this', 'government', 'going', 'to', 'start', 'testing', 'everyone', 's']"
1274117763800449027,"""Arizona, Texas, Florida again report record-high COVID-19 cases""On a completely unrelated note, I'd say no more… https://t.co/WXxGv0IXb4",arizona texas florida again report recordhigh covid19 caseson a completely unrelated note id say no more,"['arizona', 'texas', 'florida', 'again', 'report', 'recordhigh', 'covid19', 'caseson', 'a', 'completely', 'unrelated', 'note', 'id', 'say', 'no', 'more']"
1274117764102287361, @kaykayluv4ever: @t_fishhh From my heart I’m asking everyone to PLEASE donate towards my daughter funeral/memorial. My baby passed away…,from my heart im asking everyone to please donate towards my daughter funeralmemorial my baby passed away,"['from', 'my', 'heart', 'im', 'asking', 'everyone', 'to', 'please', 'donate', 'towards', 'my', 'daughter', 'funeralmemorial', 'my', 'baby', 'passed', 'away']"
1274117748168077317, @ASlavitt: The COVID-19 case growth numbers &amp; hospitalizations are concerning.Much more concerning than Trump or Pence indicate. Count…,the covid19 case growth numbers amp hospitalizations are concerningmuch more concerning than trump or pence indicate count,"['the', 'covid19', 'case', 'growth', 'numbers', 'amp', 'hospitalizations', 'are', 'concerningmuch', 'more', 'concerning', 'than', 'trump', 'or', 'pence', 'indicate', 'count']"
1274117765415096321,Sure there’s a spike in COVID-19cases but why not hold a climate change rally 😒,sure theres a spike in covid19cases but why not hold a climate change rally,"['sure', 'theres', 'a', 'spike', 'in', 'covid19cases', 'but', 'why', 'not', 'hold', 'a', 'climate', 'change', 'rally']"
1274117752173756417, @ElectJoyBarlow: You must have a pulse in the needs of the people and understand the low wealth in the district. My most blatant example…,you must have a pulse in the needs of the people and understand the low wealth in the district my most blatant example,"['you', 'must', 'have', 'a', 'pulse', 'in', 'the', 'needs', 'of', 'the', 'people', 'and', 'understand', 'the', 'low', 'wealth', 'in', 'the', 'district', 'my', 'most', 'blatant', 'example']"
1274117756254916612, @mikebtrippin: COVID-19 finna have a slumber party at the lake ain’t none of these n*ggas got mask 🤦🏽‍♂️,covid19 finna have a slumber party at the lake aint none of these nggas got mask,"['covid19', 'finna', 'have', 'a', 'slumber', 'party', 'at', 'the', 'lake', 'aint', 'none', 'of', 'these', 'nggas', 'got', 'mask']"
1274117766757453824," @fascinatorfun: Over 22,000 deaths in 22 days.Nothing like the numbers DHSC gave publicly ...giving a false picture of risk and conseq…",over deaths in daysnothing like the numbers dhsc gave publicly giving a false picture of risk and conseq,"['over', 'deaths', 'in', 'daysnothing', 'like', 'the', 'numbers', 'dhsc', 'gave', 'publicly', 'giving', 'a', 'false', 'picture', 'of', 'risk', 'and', 'conseq']"
1274117767105478656, @ksatnews: WATCH LIVE: San Antonio Mayor and Bexar County Judge give live COVID-19 update at 6:10 p.m. https://t.co/jOrEfhHBVb,watch live san antonio mayor and bexar county judge give live covid19 update at pm,"['watch', 'live', 'san', 'antonio', 'mayor', 'and', 'bexar', 'county', 'judge', 'give', 'live', 'covid19', 'update', 'at', 'pm']"
1274117767193604096, @Hcoya: Terrible,terrible,['terrible']
1274117767583731713, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117767499825152, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117767638265856,Interesting analysis of outward and inward investment in China. Pattern different from the global financial crisis.… https://t.co/Zi1Hmt7z6h,interesting analysis of outward and inward investment in china pattern different from the global financial crisis,"['interesting', 'analysis', 'of', 'outward', 'and', 'inward', 'investment', 'in', 'china', 'pattern', 'different', 'from', 'the', 'global', 'financial', 'crisis']"
1274117768259022848, @Monthy_A: Low-Dose Whole-Lung Radiation for COVID-19 Pneumonia: Planned Day-7 Interim Analysis of a Registered Clinical Trial#radonc #…,lowdose wholelung radiation for covid19 pneumonia planned day7 interim analysis of a registered clinical trialradonc,"['lowdose', 'wholelung', 'radiation', 'for', 'covid19', 'pneumonia', 'planned', 'day7', 'interim', 'analysis', 'of', 'a', 'registered', 'clinical', 'trialradonc']"
1274117768829382658," @ClarissaAThomp1: PsyArXiv Preprints | Math matters during a pandemic: A novel, brief educational intervention combats whole number bias…",psyarxiv preprints math matters during a pandemic a novel brief educational intervention combats whole number bias,"['psyarxiv', 'preprints', 'math', 'matters', 'during', 'a', 'pandemic', 'a', 'novel', 'brief', 'educational', 'intervention', 'combats', 'whole', 'number', 'bias']"
1274117768909074432," @JMPSimor: Another very serious issue.  Records must exist. If they do not, they have been destroyed. https://t.co/LaFa5IPXZV",another very serious issue records must exist if they do not they have been destroyed,"['another', 'very', 'serious', 'issue', 'records', 'must', 'exist', 'if', 'they', 'do', 'not', 'they', 'have', 'been', 'destroyed']"
1274117770070851584,yea pack college football up...shit finished,yea pack college football upshit finished,"['yea', 'pack', 'college', 'football', 'upshit', 'finished']"
1274117770934996993, @ShingiMunyeza: NEW FACE OF LEADERSHIP EMERGING 1. It’s illegal to protest under the current COVID-19 rules 2.When you have an oppres…,new face of leadership emerging its illegal to protest under the current covid19 rules 2when you have an oppres,"['new', 'face', 'of', 'leadership', 'emerging', 'its', 'illegal', 'to', 'protest', 'under', 'the', 'current', 'covid19', 'rules', '2when', 'you', 'have', 'an', 'oppres']"
1274117771559948288," @Amy_Siskind: Florida reporting a record high 3,822 new Covid-19 cases. Please friends in Florida, stay inside if you can, and for hea…",florida reporting a record high new covid19 cases please friends in florida stay inside if you can and for hea,"['florida', 'reporting', 'a', 'record', 'high', 'new', 'covid19', 'cases', 'please', 'friends', 'in', 'florida', 'stay', 'inside', 'if', 'you', 'can', 'and', 'for', 'hea']"
1274117772163919873," @kevinchapa: covid-19 is so fucking ghetto, man",covid19 is so fucking ghetto man,"['covid19', 'is', 'so', 'fucking', 'ghetto', 'man']"
1274117772759326720, @DWUhlfelderLaw: BREAKING:  Florida added 3822 new COVID-19 cases overnight.  Another new record.,breaking florida added new covid19 cases overnight another new record,"['breaking', 'florida', 'added', 'new', 'covid19', 'cases', 'overnight', 'another', 'new', 'record']"
1274117773443112960," @TODAYshow: 10,000 more cancer deaths predicted because of COVID-19 pandemichttps://t.co/05L97EQ9vA",more cancer deaths predicted because of covid19 pandemic,"['more', 'cancer', 'deaths', 'predicted', 'because', 'of', 'covid19', 'pandemic']"
1274117773795483649, @AlexEpstein: All the evidence on COVID-19 seems to point to the conclusion that VENTILATION IS FAR MORE IMPOANT THAN DISTANCING. Vent…,all the evidence on covid19 seems to point to the conclusion that ventilation is far more impoant than distancing vent,"['all', 'the', 'evidence', 'on', 'covid19', 'seems', 'to', 'point', 'to', 'the', 'conclusion', 'that', 'ventilation', 'is', 'far', 'more', 'impoant', 'than', 'distancing', 'vent']"
1274117773958844416,Drinkers to order pints via apps under new Covid-19 guidance https://t.co/G4xJBqpalM,drinkers to order pints via apps under new covid19 guidance,"['drinkers', 'to', 'order', 'pints', 'via', 'apps', 'under', 'new', 'covid19', 'guidance']"
1274117774881800192,wwe and aew are way more invested in protecting their talent from the consequences of their abuse than protecting them from covid-19,wwe and aew are way more invested in protecting their talent from the consequences of their abuse than protecting them from covid19,"['wwe', 'and', 'aew', 'are', 'way', 'more', 'invested', 'in', 'protecting', 'their', 'talent', 'from', 'the', 'consequences', 'of', 'their', 'abuse', 'than', 'protecting', 'them', 'from', 'covid19']"
1274117775095562240," @EdRollins: President @realDonaldTrump’s bold leadership has delivered historic results:25,000,000 COVID-19 tests1.5 billion pieces…",president bold leadership has delivered historic results25000000 covid19 tests15 billion pieces,"['president', 'bold', 'leadership', 'has', 'delivered', 'historic', 'results25000000', 'covid19', 'tests15', 'billion', 'pieces']"
1274117775624155142," @EdRollins: President @realDonaldTrump’s bold leadership has delivered historic results:25,000,000 COVID-19 tests1.5 billion pieces…",president bold leadership has delivered historic results25000000 covid19 tests15 billion pieces,"['president', 'bold', 'leadership', 'has', 'delivered', 'historic', 'results25000000', 'covid19', 'tests15', 'billion', 'pieces']"
1274117776509198342, @culttture: NBA restart plan includes using Oura rings to catch COVID-19 symptoms earlyhttps://t.co/X0SlpJVOXA,nba restart plan includes using oura rings to catch covid19 symptoms early,"['nba', 'restart', 'plan', 'includes', 'using', 'oura', 'rings', 'to', 'catch', 'covid19', 'symptoms', 'early']"
1274117776697778177, @thatbilloakley: FRAMPTON COMES ALIVE,frampton comes alive,"['frampton', 'comes', 'alive']"
1274117776798556166," @catcontentonly: I’ve posted about this before, but we don’t talk enough about the people most responsible for the spread of COVID-19 gl…",ive posted about this before but we dont talk enough about the people most responsible for the spread of covid19 gl,"['ive', 'posted', 'about', 'this', 'before', 'but', 'we', 'dont', 'talk', 'enough', 'about', 'the', 'people', 'most', 'responsible', 'for', 'the', 'spread', 'of', 'covid19', 'gl']"
1274117777993936898," @WCCO: On Friday, the Minnesota Department of Health issued new guidance for youth sports returning during the COVID-19 pandemic. | http…",on friday the minnesota department of health issued new guidance for youth sports returning during the covid19 pandemic http,"['on', 'friday', 'the', 'minnesota', 'department', 'of', 'health', 'issued', 'new', 'guidance', 'for', 'youth', 'sports', 'returning', 'during', 'the', 'covid19', 'pandemic', 'http']"
1274117778426023939, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117779201949702, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117779575185408, @stonecold2050: My husband George:  What happens if all those poor people get COVID-19 at Trump’s Tulsa hate rally?Me: I guess the GOP…,my husband george what happens if all those poor people get covid19 at trumps tulsa hate rallyme i guess the gop,"['my', 'husband', 'george', 'what', 'happens', 'if', 'all', 'those', 'poor', 'people', 'get', 'covid19', 'at', 'trumps', 'tulsa', 'hate', 'rallyme', 'i', 'guess', 'the', 'gop']"
1274117780443484160,Drive-up COVID-19 testing will be available in St. Helena on Monday and Tuesday. https://t.co/HPL24NVOZ3,driveup covid19 testing will be available in st helena on monday and tuesday,"['driveup', 'covid19', 'testing', 'will', 'be', 'available', 'in', 'st', 'helena', 'on', 'monday', 'and', 'tuesday']"
1274117780955152384, @Fayemous___: Doctors? Teachers? Essential workers?,doctors teachers essential workers,"['doctors', 'teachers', 'essential', 'workers']"
1274117782297288704," @PhennommA: The cell service outage the other day was to add Covid19 tracking to your phone. When everyone was having ""phone disruptions…",the cell service outage the other day was to add covid19 tracking to your phone when everyone was having phone disruptions,"['the', 'cell', 'service', 'outage', 'the', 'other', 'day', 'was', 'to', 'add', 'covid19', 'tracking', 'to', 'your', 'phone', 'when', 'everyone', 'was', 'having', 'phone', 'disruptions']"
1274117782410412034, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117782431567879, @EleanorBarnesOx: Team effort from Oxford University (and the first paper led by Tao Dong)  characterising the T-cell response in COVID1…,team effort from oxford university and the first paper led by tao dong characterising the tcell response in covid1,"['team', 'effort', 'from', 'oxford', 'university', 'and', 'the', 'first', 'paper', 'led', 'by', 'tao', 'dong', 'characterising', 'the', 'tcell', 'response', 'in', 'covid1']"
1274117747530764290, @DWUhlfelderLaw: BREAKING:  Florida added 3822 new COVID-19 cases overnight.  Another new record.,breaking florida added new covid19 cases overnight another new record,"['breaking', 'florida', 'added', 'new', 'covid19', 'cases', 'overnight', 'another', 'new', 'record']"
1274117782662025216,"NPP Primaries: Amma Frimpomaa wishes aspirants well, calls for calm in Sunyani West amid Covid-19 – Ghana Web Porta… https://t.co/eggpSBhhMg",npp primaries amma frimpomaa wishes aspirants well calls for calm in sunyani west amid covid19 ghana web porta,"['npp', 'primaries', 'amma', 'frimpomaa', 'wishes', 'aspirants', 'well', 'calls', 'for', 'calm', 'in', 'sunyani', 'west', 'amid', 'covid19', 'ghana', 'web', 'porta']"
1274117784331567105," @mitchellvii: Cuomo says that he will NOT allow political rallies in NY, but he willfully sent people infected with COVID-19 to live in…",cuomo says that he will not allow political rallies in ny but he willfully sent people infected with covid19 to live in,"['cuomo', 'says', 'that', 'he', 'will', 'not', 'allow', 'political', 'rallies', 'in', 'ny', 'but', 'he', 'willfully', 'sent', 'people', 'infected', 'with', 'covid19', 'to', 'live', 'in']"
1274117784981495809," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117784977498112, @billprady: Trump.,trump,['trump']
1274117785900195844,What time is the COVID-19 buffet?,what time is the covid19 buffet,"['what', 'time', 'is', 'the', 'covid19', 'buffet']"
1274117786617470979," @RepValDemings: The COVID-19 shutdowns were never a way to ""beat"" the pandemic. They were a delaying tactic to give the president time t…",the covid19 shutdowns were never a way to beat the pandemic they were a delaying tactic to give the president time t,"['the', 'covid19', 'shutdowns', 'were', 'never', 'a', 'way', 'to', 'beat', 'the', 'pandemic', 'they', 'were', 'a', 'delaying', 'tactic', 'to', 'give', 'the', 'president', 'time', 't']"
1274117787141709824, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117787888291842, @MarcWYFFNews4: Clemson COVID-19 breakdown:▪️315 tests▪️28 positive testsof those 28 positives:▪️23 football players▪️2 football s…,clemson covid19 breakdown315 tests28 positive testsof those positives23 football players2 football s,"['clemson', 'covid19', 'breakdown315', 'tests28', 'positive', 'testsof', 'those', 'positives23', 'football', 'players2', 'football', 's']"
1274117788542611458, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117789033381890, @K1NGDAVlD: So y’all tryna put black people at risk while masking it as being all inclusive and supporting equality?  Got it.,so yall tryna put black people at risk while masking it as being all inclusive and supporting equality got it,"['so', 'yall', 'tryna', 'put', 'black', 'people', 'at', 'risk', 'while', 'masking', 'it', 'as', 'being', 'all', 'inclusive', 'and', 'supporting', 'equality', 'got', 'it']"
1274117788580360193," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117790283292674, @Ronald_vanLoon: COVID-19 Contact Tracing Using #DataAnalyticsby Jim Goodnight &amp; @AnalyticSteve |Learn more: https://t.co/Q4ELX4RG2s…,covid19 contact tracing using dataanalyticsby jim goodnight amp learn more,"['covid19', 'contact', 'tracing', 'using', 'dataanalyticsby', 'jim', 'goodnight', 'amp', 'learn', 'more']"
1274117790287433729, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117790312599552, @brexit_sham: It was all too apparent that the death rate figures were being 'manipulated' - this from April 16th...https://t.co/ygMK4o…,it was all too apparent that the death rate figures were being manipulated this from april 16th,"['it', 'was', 'all', 'too', 'apparent', 'that', 'the', 'death', 'rate', 'figures', 'were', 'being', 'manipulated', 'this', 'from', 'april', '16th']"
1274117791361138689,Italy sewage study suggests COVID-19 was there in December 2019 https://t.co/G8jb4VHdQh,italy sewage study suggests covid19 was there in december ,"['italy', 'sewage', 'study', 'suggests', 'covid19', 'was', 'there', 'in', 'december']"
1274117791747104768, @NicolaSturgeon: In @scotgov we made a decision not to design and build our Test and Protect system around an untested app. That decisio…,in we made a decision not to design and build our test and protect system around an untested app that decisio,"['in', 'we', 'made', 'a', 'decision', 'not', 'to', 'design', 'and', 'build', 'our', 'test', 'and', 'protect', 'system', 'around', 'an', 'untested', 'app', 'that', 'decisio']"
1274117792158056450, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117792590151680,Come back,come back,"['come', 'back']"
1274117792976035841, @cjsnowdon: Italy sewage study suggests COVID-19 was there in December 2019 https://t.co/LibcsK1YjB,italy sewage study suggests covid19 was there in december ,"['italy', 'sewage', 'study', 'suggests', 'covid19', 'was', 'there', 'in', 'december']"
1274117792954867712," @catcontentonly: I’ve posted about this before, but we don’t talk enough about the people most responsible for the spread of COVID-19 gl…",ive posted about this before but we dont talk enough about the people most responsible for the spread of covid19 gl,"['ive', 'posted', 'about', 'this', 'before', 'but', 'we', 'dont', 'talk', 'enough', 'about', 'the', 'people', 'most', 'responsible', 'for', 'the', 'spread', 'of', 'covid19', 'gl']"
1274117793437421568, @OA_Sports: https://t.co/q3gjDHfWisHIGH SCHOOL SPOS: OHS remains cautious after COVID-19 result,school spos ohs remains cautious after covid19 result,"['school', 'spos', 'ohs', 'remains', 'cautious', 'after', 'covid19', 'result']"
1274117793517121538,And North Carolina,and north carolina,"['and', 'north', 'carolina']"
1274117793785446405, @karol: You've all heard all of it from me already. Can't get rest of media to pay attention because there's a D after his name &amp; they a…,youve all heard all of it from me already cant get rest of media to pay attention because theres a d after his name amp they a,"['youve', 'all', 'heard', 'all', 'of', 'it', 'from', 'me', 'already', 'cant', 'get', 'rest', 'of', 'media', 'to', 'pay', 'attention', 'because', 'theres', 'a', 'd', 'after', 'his', 'name', 'amp', 'they', 'a']"
1274117793571573762,Supreme Court asks Center and state governments to bring equality in corona investigationsupreme court latest news… https://t.co/V5G5OExiAt,supreme court asks center and state governments to bring equality in corona investigationsupreme court latest news,"['supreme', 'court', 'asks', 'center', 'and', 'state', 'governments', 'to', 'bring', 'equality', 'in', 'corona', 'investigationsupreme', 'court', 'latest', 'news']"
1274117794586669058," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117794704089088," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117794888585218," @rawzi_: 25 new fuckin Covid-19 cases on O’ahu today, TWENTY FIVE FUCKIN NEW COVID CASES&amp;what does our government do? Open up more busin…",new fuckin covid19 cases on oahu today twenty five fuckin new covid casesampwhat does our government do open up more busin,"['new', 'fuckin', 'covid19', 'cases', 'on', 'oahu', 'today', 'twenty', 'five', 'fuckin', 'new', 'covid', 'casesampwhat', 'does', 'our', 'government', 'do', 'open', 'up', 'more', 'busin']"
1274117794980921344, @phuckdietstud: found some black participants for y’all! ☺️ https://t.co/RsaYneYHCb,found some black participants for yall,"['found', 'some', 'black', 'participants', 'for', 'yall']"
1274117796046266369, @attackerman: So now the Navy is saying Capt. Crozier was insufficiently seized with the urgency of COVID-19 aboard the USS Theodore Roo…,so now the navy is saying capt crozier was insufficiently seized with the urgency of covid19 aboard the uss theodore roo,"['so', 'now', 'the', 'navy', 'is', 'saying', 'capt', 'crozier', 'was', 'insufficiently', 'seized', 'with', 'the', 'urgency', 'of', 'covid19', 'aboard', 'the', 'uss', 'theodore', 'roo']"
1274117795991687168," @EdRollins: President @realDonaldTrump’s bold leadership has delivered historic results:25,000,000 COVID-19 tests1.5 billion pieces…",president bold leadership has delivered historic results25000000 covid19 tests15 billion pieces,"['president', 'bold', 'leadership', 'has', 'delivered', 'historic', 'results25000000', 'covid19', 'tests15', 'billion', 'pieces']"
1274117796079820807," @ksatnews: 22 VIA Metropolitan Transit employees have contracted COVID-19 so far, officials say  https://t.co/eXkhHicnrd",via metropolitan transit employees have contracted covid19 so far officials say,"['via', 'metropolitan', 'transit', 'employees', 'have', 'contracted', 'covid19', 'so', 'far', 'officials', 'say']"
1274117796197093376, @inquirerdotnet: Former Senator Antonio Trillanes IV has dared Malacañang to appoint Vice President Leni Robredo as head of the country’…,former senator antonio trillanes iv has dared malacaang to appoint vice president leni robredo as head of the country,"['former', 'senator', 'antonio', 'trillanes', 'iv', 'has', 'dared', 'malacaang', 'to', 'appoint', 'vice', 'president', 'leni', 'robredo', 'as', 'head', 'of', 'the', 'country']"
1274117797061296129," @Stephania_ESPN: Recent news on positive COVID-19 tests in NHL, MLB, NWSL, MLS serves as a reminder that this virus is still very much p…",recent news on positive covid19 tests in nhl mlb nwsl mls serves as a reminder that this virus is still very much p,"['recent', 'news', 'on', 'positive', 'covid19', 'tests', 'in', 'nhl', 'mlb', 'nwsl', 'mls', 'serves', 'as', 'a', 'reminder', 'that', 'this', 'virus', 'is', 'still', 'very', 'much', 'p']"
1274117798122455040, @DiazCanelB: Saving lives is also a priority in the COVID-19 recovery phase.   #CubaSalvaVidas https://t.co/taCRvzUqbW,saving lives is also a priority in the covid19 recovery phase cubasalvavidas,"['saving', 'lives', 'is', 'also', 'a', 'priority', 'in', 'the', 'covid19', 'recovery', 'phase', 'cubasalvavidas']"
1274117799569326080, @kaykayluv4ever: @pray2mecca From my heart I’m asking everyone to please donate towards my daughter funeral/memorial. My baby passed awa…,from my heart im asking everyone to please donate towards my daughter funeralmemorial my baby passed awa,"['from', 'my', 'heart', 'im', 'asking', 'everyone', 'to', 'please', 'donate', 'towards', 'my', 'daughter', 'funeralmemorial', 'my', 'baby', 'passed', 'awa']"
1274117799649124353," @ABC: On @ABCNewsLive, we have more on Juneteenth as thousands take to the streets marking the day and continuing to demand justice and…",on we have more on juneteenth as thousands take to the streets marking the day and continuing to demand justice and,"['on', 'we', 'have', 'more', 'on', 'juneteenth', 'as', 'thousands', 'take', 'to', 'the', 'streets', 'marking', 'the', 'day', 'and', 'continuing', 'to', 'demand', 'justice', 'and']"
1274117799573626881,Covid-19 is waiving at you. Tada‼‼ 😂 https://t.co/FBbFrjmbpg,covid19 is waiving at you tada,"['covid19', 'is', 'waiving', 'at', 'you', 'tada']"
1274117800454389761, @kaykayluv4ever: @t_fishhh From my heart I’m asking everyone to PLEASE donate towards my daughter funeral/memorial. My baby passed away…,from my heart im asking everyone to please donate towards my daughter funeralmemorial my baby passed away,"['from', 'my', 'heart', 'im', 'asking', 'everyone', 'to', 'please', 'donate', 'towards', 'my', 'daughter', 'funeralmemorial', 'my', 'baby', 'passed', 'away']"
1274117800873693184, @Asehpe: @Eggymceggerson3 @HeerJeet @brianschatz A friend of mine whose father survived COVID-19 reports that he lost 70% of his lungs t…,a friend of mine whose father survived covid19 reports that he lost of his lungs t,"['a', 'friend', 'of', 'mine', 'whose', 'father', 'survived', 'covid19', 'reports', 'that', 'he', 'lost', 'of', 'his', 'lungs', 't']"
1274117801381421058," @Hephaestus7: » Nearly 1,500 deaths in one day: UK ministers accused of downplaying Covid-19 peak | World news | The Guardian https://t.…",nearly deaths in one day uk ministers accused of downplaying covid19 peak world news the guardian,"['nearly', 'deaths', 'in', 'one', 'day', 'uk', 'ministers', 'accused', 'of', 'downplaying', 'covid19', 'peak', 'world', 'news', 'the', 'guardian']"
1274117801473646597, @latimes: Breaking: UCLA football players are demanding that a “third-party health official” be on hand for all football activities to s…,breaking ucla football players are demanding that a thirdparty health official be on hand for all football activities to s,"['breaking', 'ucla', 'football', 'players', 'are', 'demanding', 'that', 'a', 'thirdparty', 'health', 'official', 'be', 'on', 'hand', 'for', 'all', 'football', 'activities', 'to', 's']"
1274117801532407809,Life has completely changed since the COVID-19 pandemic began. Something as simple as seeing your health care provi… https://t.co/xqV9Fg9Df7,life has completely changed since the covid19 pandemic began something as simple as seeing your health care provi,"['life', 'has', 'completely', 'changed', 'since', 'the', 'covid19', 'pandemic', 'began', 'something', 'as', 'simple', 'as', 'seeing', 'your', 'health', 'care', 'provi']"
1274117801968615425,"Dr. James Heilman has a big job. He's a medical editor for @Wikipedia. And he's from Saskatchewan.  At 5:20, we'll… https://t.co/xNSE12l8VM",dr james heilman has a big job hes a medical editor for and hes from saskatchewan at well,"['dr', 'james', 'heilman', 'has', 'a', 'big', 'job', 'hes', 'a', 'medical', 'editor', 'for', 'and', 'hes', 'from', 'saskatchewan', 'at', 'well']"
1274117802232872963,"Nearly 1,500 deaths in one day: UK ministers accused of downplaying Covid-19 peak https://t.co/2xYnyJQzCr",nearly deaths in one day uk ministers accused of downplaying covid19 peak,"['nearly', 'deaths', 'in', 'one', 'day', 'uk', 'ministers', 'accused', 'of', 'downplaying', 'covid19', 'peak']"
1274117804233502720," @BernieSanders: Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines…",trumps rally in tulsa is indoors with no social distancing and no mask requirementsall in violation of cdc guidelines,"['trumps', 'rally', 'in', 'tulsa', 'is', 'indoors', 'with', 'no', 'social', 'distancing', 'and', 'no', 'mask', 'requirementsall', 'in', 'violation', 'of', 'cdc', 'guidelines']"
1274117806200705024,"Utah lawmakers, employees test for COVID-19 antibodies #utpol #utleg #COVID19Utah https://t.co/wDiqSXpJ02 https://t.co/yN80c3x7kX",utah lawmakers employees test for covid19 antibodies utpol utleg covid19utah,"['utah', 'lawmakers', 'employees', 'test', 'for', 'covid19', 'antibodies', 'utpol', 'utleg', 'covid19utah']"
